order_item_id,order_id,product_id,quantity,unit_price,discount_rate,customer_id,store_id,employee_id,order_date,channel,promotion_id,order_status,category,subcategory,supplier_id,unit_cost,gross_sales,cost,gross_profit,margin_pct
171,54,116,2,318.38,0.2,124,6,17,2025-11-12,Store,13.0,Completed,Sports,Outdoor,16,181.4,636.76,362.8,273.96,0.43024059300207296
172,55,20,1,105.71,0.25,85,6,64,2025-02-01,Online,11.0,Cancelled,Electronics,Audio,23,110.42,105.71,110.42,-4.710000000000008,-0.044555860372717894
173,55,28,3,265.18,0.35,85,6,64,2025-02-01,Online,11.0,Cancelled,Electronics,Monitors,16,180.84,795.54,542.52,253.01999999999998,0.3180481182592956
174,55,32,4,99.61,0.25,85,6,64,2025-02-01,Online,11.0,Cancelled,Electronics,Laptops,10,70.73,398.44,282.92,115.51999999999998,0.28993072984640095
175,55,23,1,281.61,0.25,85,6,64,2025-02-01,Online,11.0,Cancelled,Electronics,Audio,19,170.25,281.61,170.25,111.36000000000001,0.3954405028230532
176,56,102,2,242.41,0.2,76,12,61,2025-09-26,Online,17.0,Cancelled,Apparel,Men,16,197.45,484.82,394.9,89.92000000000002,0.18547089641516443
177,56,89,2,107.14,0.2,76,12,61,2025-09-26,Online,17.0,Cancelled,Apparel,Men,6,100.89,214.28,201.78,12.5,0.058334888930371476
178,56,162,4,78.85,0.2,76,12,61,2025-09-26,Online,17.0,Cancelled,Beauty,Haircare,10,49.81,315.4,199.24,116.15999999999997,0.368294229549778
179,56,115,3,302.7,0.30000000000000004,76,12,61,2025-09-26,Online,17.0,Cancelled,Sports,Fitness,19,193.81,908.0999999999999,581.4300000000001,326.66999999999985,0.3597291047241492
180,57,148,3,168.82,0.1,956,1,73,2024-11-05,Store,5.0,Completed,Beauty,Skincare,16,126.06,506.46,378.18,128.27999999999997,0.2532875251747423
181,57,139,2,362.95,0.1,956,1,73,2024-11-05,Store,5.0,Completed,Sports,Outdoor,6,203.03,725.9,406.06,319.84,0.4406116544978647
182,57,29,2,258.36,0.1,956,1,73,2024-11-05,Store,5.0,Completed,Electronics,Monitors,5,143.16,516.72,286.32,230.40000000000003,0.44588945657222484
183,58,53,4,119.96,0.15,41,3,50,2024-06-13,Store,6.0,Completed,Home,Decor,19,74.95,479.84,299.8,180.03999999999996,0.3752084028009336
184,58,67,2,297.44,0.15,41,3,50,2024-06-13,Store,6.0,Completed,Home,Cleaning,9,196.8,594.88,393.6,201.27999999999997,0.3383539537385691
185,58,35,4,45.98,0.15,41,3,50,2024-06-13,Store,6.0,Completed,Electronics,Audio,4,30.33,183.92,121.32,62.599999999999994,0.3403653762505437
186,58,93,3,208.62,0.15,41,3,50,2024-06-13,Store,6.0,Completed,Apparel,Men,21,194.67,625.86,584.01,41.85000000000002,0.0668679896462468
187,59,21,4,20.48,0.25,301,1,73,2024-11-12,Online,13.0,Completed,Electronics,Monitors,12,12.88,81.92,51.52,30.4,0.37109375
188,59,169,2,76.6,0.25,301,1,73,2024-11-12,Online,13.0,Completed,Beauty,Personal Care,20,44.52,153.2,89.04,64.15999999999998,0.41879895561357694
189,60,48,2,124.85,0.35,279,2,27,2025-05-28,Store,1.0,Completed,Home,Cleaning,14,99.84,249.7,199.68,50.01999999999998,0.20032038446135356
190,60,159,4,219.62,0.35,279,2,27,2025-05-28,Store,1.0,Completed,Beauty,Haircare,21,178.95,878.48,715.8,162.68000000000006,0.18518349877060383
191,60,18,1,96.91,0.25,279,2,27,2025-05-28,Store,1.0,Completed,Electronics,Monitors,12,57.17,96.91,57.17,39.739999999999995,0.41007120008255077
192,61,145,4,299.89,0.15,1176,5,39,2024-04-28,Store,9.0,Completed,Beauty,Skincare,19,166.1,1199.56,664.4,535.16,0.4461302477575111
193,61,51,3,237.44,0.2,1176,5,39,2024-04-28,Store,9.0,Completed,Home,Kitchen,19,154.12,712.3199999999999,462.36,249.95999999999992,0.35090970350404305
194,62,109,2,111.64,0.15,1176,2,27,2025-03-02,Store,10.0,Completed,Sports,Outdoor,24,86.96,223.28,173.92,49.360000000000014,0.2210677176639198
195,63,127,2,111.1,0.15,279,5,25,2025-10-17,Online,2.0,Cancelled,Sports,Cycling,21,101.66,222.2,203.32,18.879999999999995,0.08496849684968495
196,63,62,2,305.02,0.15,279,5,25,2025-10-17,Online,2.0,Cancelled,Home,Kitchen,7,210.98,610.04,421.96,188.07999999999998,0.3083076519572487
197,64,17,1,70.38,0.25,801,2,77,2024-12-24,Online,8.0,Completed,Electronics,Audio,6,58.83,70.38,58.83,11.549999999999997,0.1641091219096334
198,64,173,1,295.34,0.35,801,2,77,2024-12-24,Online,8.0,Completed,Beauty,Fragrance,21,195.08,295.34,195.08,100.25999999999996,0.3394731495903026
199,65,108,3,245.6,0.15,1160,10,78,2024-03-23,Store,9.0,Completed,Apparel,Women,1,200.73,736.8,602.1899999999999,134.61,0.1826954397394137
200,65,102,4,227.26,0.25,1160,10,78,2024-03-23,Store,9.0,Completed,Apparel,Men,16,197.45,909.04,789.8,119.24000000000001,0.13117134559535334
201,65,139,2,302.46,0.25,1160,10,78,2024-03-23,Store,9.0,Completed,Sports,Outdoor,6,203.03,604.92,406.06,198.85999999999996,0.32873768432189376
202,65,164,1,176.26,0.15,1160,10,78,2024-03-23,Store,9.0,Completed,Beauty,Skincare,19,122.23,176.26,122.23,54.02999999999999,0.30653579938726877
203,65,53,2,119.96,0.15,1160,10,78,2024-03-23,Store,9.0,Completed,Home,Decor,19,74.95,239.92,149.9,90.01999999999998,0.3752084028009336
204,66,126,4,42.56,0.25,1165,7,31,2024-08-24,Store,13.0,Completed,Sports,Cycling,3,32.03,170.24,128.12,42.120000000000005,0.2474154135338346
205,67,115,4,367.57,0.15,550,12,58,2025-03-23,Online,6.0,Completed,Sports,Fitness,19,193.81,1470.28,775.24,695.04,0.4727262834290067
206,68,126,4,51.08,0.1,1026,1,85,2025-04-26,Store,7.0,Completed,Sports,Cycling,3,32.03,204.32,128.12,76.19999999999999,0.3729444009397024
207,69,136,3,202.6,0.25,145,3,70,2025-03-30,Mobile,13.0,Cancelled,Sports,Team Sports,13,142.88,607.8,428.64,179.15999999999997,0.29476801579466927
208,69,159,2,253.41,0.25,145,3,70,2025-03-30,Mobile,13.0,Cancelled,Beauty,Haircare,21,178.95,506.82,357.9,148.92000000000002,0.2938321297502072
209,69,5,1,305.43,0.2,145,3,70,2025-03-30,Mobile,13.0,Cancelled,Electronics,Audio,14,184.4,305.43,184.4,121.03,0.39626100906918116
210,70,2,2,93.02,0.25,577,3,15,2024-11-23,Store,11.0,Completed,Electronics,Monitors,11,99.04,186.04,198.08,-12.04000000000002,-0.06471726510427876
211,70,53,3,105.85,0.25,577,3,15,2024-11-23,Store,11.0,Completed,Home,Decor,19,74.95,317.54999999999995,224.85000000000002,92.69999999999993,0.2919225318847424
212,70,103,3,102.11,0.3,577,3,15,2024-11-23,Store,11.0,Completed,Apparel,Accessories,4,68.63,306.33,205.89,100.44,0.32788169620996965
213,70,34,4,270.64,0.35,577,3,15,2024-11-23,Store,11.0,Completed,Electronics,Laptops,24,202.07,1082.56,808.28,274.28,0.2533624002364765
214,70,148,1,121.93,0.35,577,3,15,2024-11-23,Store,11.0,Completed,Beauty,Skincare,16,126.06,121.93,126.06,-4.1299999999999955,-0.03387189370950541
215,71,145,1,299.89,0.15,483,6,17,2024-02-06,Online,2.0,Cancelled,Beauty,Skincare,19,166.1,299.89,166.1,133.79,0.4461302477575111
216,71,96,4,284.62,0.2,483,6,17,2024-02-06,Online,2.0,Cancelled,Apparel,Accessories,12,184.94,1138.48,739.76,398.72,0.3502213477619282
217,71,73,4,138.68,0.25,483,6,17,2024-02-06,Online,2.0,Cancelled,Apparel,Women,13,105.26,554.72,421.04,133.68,0.24098644361119123
218,71,95,2,358.41,0.15,483,6,17,2024-02-06,Online,2.0,Cancelled,Apparel,Men,2,188.45,716.82,376.9,339.9200000000001,0.47420551881922945
219,71,133,2,241.77,0.15,483,6,17,2024-02-06,Online,2.0,Cancelled,Sports,Cycling,3,126.87,483.54,253.74,229.8,0.47524506762625635
220,72,121,1,323.5,0.25,993,5,47,2025-05-13,Online,15.0,Completed,Sports,Outdoor,20,189.8,323.5,189.8,133.7,0.4132921174652241
221,72,130,3,120.52,0.2,993,5,47,2025-05-13,Online,15.0,Completed,Sports,Fitness,10,95.0,361.56,285.0,76.56,0.21174908728841688
222,73,95,3,337.33,0.2,241,2,48,2025-05-19,Online,13.0,Completed,Apparel,Men,2,188.45,1011.99,565.3499999999999,446.6400000000001,0.44134823466635054
223,73,128,2,184.01,0.2,241,2,48,2025-05-19,Online,13.0,Completed,Sports,Outdoor,8,131.36,368.02,262.72,105.29999999999995,0.2861257540351067
224,73,42,2,151.96,0.30000000000000004,241,2,48,2025-05-19,Online,13.0,Completed,Home,Furniture,4,125.58,303.92,251.16,52.76000000000002,0.17359831534614378
225,73,128,2,184.01,0.2,241,2,48,2025-05-19,Online,13.0,Completed,Sports,Outdoor,8,131.36,368.02,262.72,105.29999999999995,0.2861257540351067
226,74,157,3,226.53,0.15,984,5,42,2024-01-07,Store,6.0,Completed,Beauty,Fragrance,5,133.11,679.59,399.33000000000004,280.26,0.41239570917759233
227,74,75,1,200.79,0.15,984,5,42,2024-01-07,Store,6.0,Completed,Apparel,Women,1,132.61,200.79,132.61,68.17999999999998,0.33955874296528704
228,74,163,2,310.74,0.15,984,5,42,2024-01-07,Store,6.0,Completed,Beauty,Fragrance,23,216.91,621.48,433.82,187.66000000000003,0.30195661968204934
229,74,165,2,147.59,0.25,984,5,42,2024-01-07,Store,6.0,Completed,Beauty,Personal Care,7,98.59,295.18,197.18,98.0,0.33200081306321566
230,74,132,4,159.67,0.15,984,5,42,2024-01-07,Store,6.0,Completed,Sports,Team Sports,13,138.84,638.68,555.36,83.31999999999994,0.13045656666875421
231,75,74,1,255.92,0.2,963,1,22,2024-08-02,Online,15.0,Completed,Apparel,Men,4,211.48,255.92,211.48,44.44,0.17364801500468896
232,75,119,1,117.94,0.2,963,1,22,2024-08-02,Online,15.0,Completed,Sports,Outdoor,6,72.41,117.94,72.41,45.53,0.38604375105986094
233,75,100,3,225.99,0.25,963,1,22,2024-08-02,Online,15.0,Completed,Apparel,Men,24,133.82,677.97,401.46,276.51000000000005,0.4078499048630471
234,76,43,1,241.96,0.25,320,5,67,2024-04-26,Store,14.0,Completed,Home,Decor,22,201.86,241.96,201.86,40.099999999999994,0.1657298727062324
235,76,117,3,44.13,0.35,320,5,67,2024-04-26,Store,14.0,Completed,Sports,Outdoor,10,54.26,132.39000000000001,162.78,-30.389999999999986,-0.22954905959664615
236,76,97,2,180.72,0.25,320,5,67,2024-04-26,Store,14.0,Completed,Apparel,Men,13,140.03,361.44,280.06,81.38,0.2251549358123063
237,76,40,3,121.27,0.3,320,5,67,2024-04-26,Store,14.0,Completed,Home,Furniture,15,88.8,363.81,266.4,97.41000000000003,0.2677496495423436
238,77,58,1,314.63,0.0,25,10,78,2024-04-07,Store,,Completed,Home,Furniture,18,144.25,314.63,144.25,170.38,0.541524965832883
239,77,61,1,259.13,0.0,25,10,78,2024-04-07,Store,,Completed,Home,Cleaning,22,177.23,259.13,177.23,81.9,0.31605757727781425
240,78,179,1,73.16,0.35,177,11,56,2025-02-01,Mobile,14.0,Completed,Beauty,Haircare,14,58.77,73.16,58.77,14.389999999999993,0.19669218151995618
241,79,84,1,288.35,0.05,257,9,2,2024-04-10,Store,12.0,Completed,Apparel,Footwear,14,172.24,288.35,172.24,116.11000000000001,0.4026703658748049
242,80,86,3,267.39,0.2,820,2,72,2024-02-23,Store,17.0,Cancelled,Apparel,Men,8,164.72,802.17,494.15999999999997,308.01,0.3839709787202214
243,81,157,2,213.21,0.2,969,4,83,2025-05-15,Store,4.0,Completed,Beauty,Fragrance,5,133.11,426.42,266.22,160.2,0.37568594343604894
244,82,25,3,19.81,0.15,22,1,22,2024-06-28,Store,6.0,Completed,Electronics,Monitors,22,15.56,59.42999999999999,46.68,12.749999999999993,0.21453811206461373
245,83,130,1,135.59,0.1,1152,10,46,2024-01-07,Store,4.0,Cancelled,Sports,Fitness,10,95.0,135.59,95.0,40.59,0.29935835976104436
246,83,26,2,313.02,0.1,1152,10,46,2024-01-07,Store,4.0,Cancelled,Electronics,Laptops,3,152.27,626.04,304.54,321.49999999999994,0.513545460353971
247,83,168,1,278.47,0.1,1152,10,46,2024-01-07,Store,4.0,Cancelled,Beauty,Personal Care,24,139.19,278.47,139.19,139.28000000000003,0.5001615972995296
248,83,28,3,367.17,0.1,1152,10,46,2024-01-07,Store,4.0,Cancelled,Electronics,Monitors,16,180.84,1101.51,542.52,558.99,0.5074761009886429
249,84,18,4,129.21,0.0,776,9,37,2024-12-31,Store,,Cancelled,Electronics,Monitors,12,57.17,516.84,228.68,288.16,0.557541985914403
250,84,95,4,400.58,0.05,776,9,37,2024-12-31,Store,,Cancelled,Apparel,Men,2,188.45,1602.32,753.8,848.52,0.5295571421438914
251,85,150,4,303.69,0.0,1183,7,55,2025-10-15,Store,,Cancelled,Beauty,Haircare,16,172.76,1214.76,691.04,523.72,0.43113042905594523
252,85,39,1,206.06,0.1,1183,7,55,2025-10-15,Store,,Cancelled,Home,Kitchen,21,101.53,206.06,101.53,104.53,0.5072794331748035
253,85,67,3,314.94,0.1,1183,7,55,2025-10-15,Store,,Cancelled,Home,Cleaning,9,196.8,944.8199999999999,590.4000000000001,354.41999999999985,0.37511907029910446
254,86,131,1,76.72,0.35,1021,8,84,2025-10-06,Store,1.0,Completed,Sports,Outdoor,14,74.95,76.72,74.95,1.769999999999996,0.023070907194994734
255,86,58,4,220.24,0.3,1021,8,84,2025-10-06,Store,1.0,Completed,Home,Furniture,18,144.25,880.96,577.0,303.96000000000004,0.3450326916091537
256,87,80,1,42.83,0.2,491,6,64,2024-09-16,Store,7.0,Completed,Apparel,Footwear,13,39.56,42.83,39.56,3.269999999999996,0.07634835395750633
257,87,162,1,88.7,0.1,491,6,64,2024-09-16,Store,7.0,Completed,Beauty,Haircare,10,49.81,88.7,49.81,38.89,0.43844419391206313
258,88,94,2,112.96,0.1,615,6,1,2025-03-28,Store,7.0,Completed,Apparel,Accessories,7,52.63,225.92,105.26,120.65999999999998,0.5340828611898016
259,88,175,4,93.29,0.2,615,6,1,2025-03-28,Store,7.0,Completed,Beauty,Haircare,11,54.33,373.16,217.32,155.84000000000003,0.41762246757423094
260,88,27,1,98.89,0.1,615,6,1,2025-03-28,Store,7.0,Completed,Electronics,Laptops,1,60.66,98.89,60.66,38.230000000000004,0.3865911618970574
261,88,133,3,255.99,0.1,615,6,1,2025-03-28,Store,7.0,Completed,Sports,Cycling,3,126.87,767.97,380.61,387.36,0.5043947029180827
262,89,121,1,301.94,0.30000000000000004,620,11,63,2025-08-09,Online,13.0,Cancelled,Sports,Outdoor,20,189.8,301.94,189.8,112.13999999999999,0.3713982910512022
263,89,91,3,322.35,0.2,620,11,63,2025-08-09,Online,13.0,Cancelled,Apparel,Accessories,8,187.7,967.0500000000001,563.0999999999999,403.95000000000016,0.41771366527066867
264,89,119,1,110.57,0.25,620,11,63,2025-08-09,Online,13.0,Cancelled,Sports,Outdoor,6,72.41,110.57,72.41,38.16,0.3451207379940309
265,89,101,1,312.5,0.2,620,11,63,2025-08-09,Online,13.0,Cancelled,Apparel,Men,20,193.88,312.5,193.88,118.62,0.37958400000000003
266,90,64,2,187.89,0.2,725,4,6,2025-09-30,Store,15.0,Completed,Home,Decor,22,127.45,375.78,254.9,120.87999999999997,0.3216775773058704
267,90,101,1,312.5,0.2,725,4,6,2025-09-30,Store,15.0,Completed,Apparel,Men,20,193.88,312.5,193.88,118.62,0.37958400000000003
268,90,180,4,108.11,0.30000000000000004,725,4,6,2025-09-30,Store,15.0,Completed,Beauty,Personal Care,10,83.71,432.44,334.84,97.60000000000002,0.22569605031911946
269,91,5,2,324.52,0.15,209,11,63,2025-05-27,Store,10.0,Completed,Electronics,Audio,14,184.4,649.04,368.8,280.23999999999995,0.4317761617157648
270,91,89,1,113.83,0.15,209,11,63,2025-05-27,Store,10.0,Completed,Apparel,Men,6,100.89,113.83,100.89,12.939999999999998,0.11367829219010804
271,91,140,2,237.0,0.15,209,11,63,2025-05-27,Store,10.0,Completed,Sports,Cycling,23,218.04,474.0,436.08,37.920000000000016,0.08000000000000003
272,91,166,1,204.64,0.15,209,11,63,2025-05-27,Store,10.0,Completed,Beauty,Personal Care,2,105.96,204.64,105.96,98.67999999999999,0.4822126661454261
273,91,119,4,125.32,0.15,209,11,63,2025-05-27,Store,10.0,Completed,Sports,Outdoor,6,72.41,501.28,289.64,211.64,0.4221991701244813
274,92,143,4,147.94,0.0,295,3,88,2025-08-17,Online,,Completed,Sports,Outdoor,10,85.67,591.76,342.68,249.07999999999998,0.42091388400702984
275,93,37,1,212.75,0.05,1180,6,54,2024-12-05,Mobile,12.0,Completed,Home,Furniture,11,108.25,212.75,108.25,104.5,0.491186839012926
276,93,149,4,162.06,0.05,1180,6,54,2024-12-05,Mobile,12.0,Completed,Beauty,Haircare,2,79.35,648.24,317.4,330.84000000000003,0.5103665309144761
277,94,139,3,322.62,0.2,1008,2,72,2025-12-21,Mobile,15.0,Completed,Sports,Outdoor,6,203.03,967.86,609.09,358.77,0.37068377657925733
278,94,170,3,12.5,0.2,1008,2,72,2025-12-21,Mobile,15.0,Completed,Beauty,Personal Care,11,9.82,37.5,29.46,8.04,0.21439999999999998
279,94,118,3,254.12,0.25,1008,2,72,2025-12-21,Mobile,15.0,Completed,Sports,Fitness,6,171.23,762.36,513.6899999999999,248.67000000000007,0.32618447977333553
280,94,79,2,57.15,0.2,1008,2,72,2025-12-21,Mobile,15.0,Completed,Apparel,Women,13,38.19,114.3,76.38,37.92,0.3317585301837271
281,95,16,3,132.45,0.0,324,5,62,2025-01-07,Online,,Completed,Electronics,Monitors,3,59.97,397.34999999999997,179.91,217.43999999999997,0.5472253680634201
282,95,28,1,407.97,0.0,324,5,62,2025-01-07,Online,,Completed,Electronics,Monitors,16,180.84,407.97,180.84,227.13000000000002,0.5567321126553423
283,95,125,2,43.97,0.0,324,5,62,2025-01-07,Online,,Completed,Sports,Outdoor,7,20.78,87.94,41.56,46.379999999999995,0.5274050488969751
284,95,13,4,56.75,0.05,324,5,62,2025-01-07,Online,,Completed,Electronics,Accessories,12,27.43,227.0,109.72,117.28,0.5166519823788547
285,96,75,1,165.35,0.30000000000000004,426,9,28,2024-07-06,Store,13.0,Completed,Apparel,Women,1,132.61,165.35,132.61,32.73999999999998,0.19800423344420914
286,96,131,4,88.52,0.25,426,9,28,2024-07-06,Store,13.0,Completed,Sports,Outdoor,14,74.95,354.08,299.8,54.27999999999997,0.1532986895616809
287,96,33,4,150.81,0.30000000000000004,426,9,28,2024-07-06,Store,13.0,Completed,Electronics,Laptops,3,162.19,603.24,648.76,-45.51999999999998,-0.07545918705656121
288,97,41,4,152.15,0.25,46,11,52,2025-01-26,Store,14.0,Completed,Home,Furniture,20,116.64,608.6,466.56,142.04000000000002,0.23338810384488995
289,97,73,4,138.68,0.25,46,11,52,2025-01-26,Store,14.0,Completed,Apparel,Women,13,105.26,554.72,421.04,133.68,0.24098644361119123
290,97,167,2,159.23,0.35,46,11,52,2025-01-26,Store,14.0,Completed,Beauty,Personal Care,1,154.46,318.46,308.92,9.539999999999964,0.029956666457325767
291,98,106,3,237.07,0.1,548,5,74,2025-07-09,Online,5.0,Completed,Apparel,Accessories,10,141.36,711.21,424.08000000000004,287.13,0.4037204201290758
292,99,131,4,94.42,0.2,1137,2,27,2025-08-08,Online,13.0,Completed,Sports,Outdoor,14,74.95,377.68,299.8,77.88,0.20620631222198685
293,99,14,3,103.59,0.2,1137,2,27,2025-08-08,Online,13.0,Completed,Electronics,Accessories,5,59.28,310.77,177.84,132.92999999999998,0.42774399073269614
294,99,176,2,15.69,0.30000000000000004,1137,2,27,2025-08-08,Online,13.0,Completed,Beauty,Fragrance,11,10.14,31.38,20.28,11.099999999999998,0.3537284894837476
295,99,16,4,105.96,0.2,1137,2,27,2025-08-08,Online,13.0,Completed,Electronics,Monitors,3,59.97,423.84,239.88,183.95999999999998,0.43403171007927516
296,99,58,1,251.7,0.2,1137,2,27,2025-08-08,Online,13.0,Completed,Home,Furniture,18,144.25,251.7,144.25,107.44999999999999,0.4268970997218911
297,100,52,1,67.23,0.15,47,10,71,2025-12-16,Mobile,6.0,Cancelled,Home,Decor,10,45.13,67.23,45.13,22.1,0.32872229659378255
298,100,92,3,108.83,0.15,47,10,71,2025-12-16,Mobile,6.0,Cancelled,Apparel,Women,11,70.54,326.49,211.62,114.87,0.3518331342460719
299,100,139,1,322.62,0.2,47,10,71,2025-12-16,Mobile,6.0,Cancelled,Sports,Outdoor,6,203.03,322.62,203.03,119.59,0.37068377657925733
300,100,63,3,239.02,0.15,47,10,71,2025-12-16,Mobile,6.0,Cancelled,Home,Furniture,12,148.31,717.0600000000001,444.93,272.13000000000005,0.37950799096309934
301,100,14,2,110.07,0.15,47,10,71,2025-12-16,Mobile,6.0,Cancelled,Electronics,Accessories,5,59.28,220.14,118.56,101.57999999999998,0.4614336331425456
302,101,84,2,227.65,0.25,438,7,31,2024-11-13,Online,14.0,Completed,Apparel,Footwear,14,172.24,455.3,344.48,110.82,0.24339995607291892
303,101,143,1,103.56,0.3,438,7,31,2024-11-13,Online,14.0,Completed,Sports,Outdoor,10,85.67,103.56,85.67,17.89,0.1727500965623793
304,101,20,2,105.71,0.25,438,7,31,2024-11-13,Online,14.0,Completed,Electronics,Audio,23,110.42,211.42,220.84,-9.420000000000016,-0.044555860372717894
305,101,129,4,138.47,0.25,438,7,31,2024-11-13,Online,14.0,Completed,Sports,Cycling,18,82.86,553.88,331.44,222.44,0.40160323535783926
306,101,50,2,18.16,0.25,438,7,31,2024-11-13,Online,14.0,Completed,Home,Cleaning,20,17.56,36.32,35.12,1.2000000000000028,0.03303964757709259
307,102,49,4,168.13,0.25,653,9,33,2025-06-14,Store,9.0,Completed,Home,Kitchen,19,164.57,672.52,658.28,14.240000000000009,0.021174091476833416
308,102,46,3,47.98,0.15,653,9,33,2025-06-14,Store,9.0,Completed,Home,Kitchen,1,37.49,143.94,112.47,31.47,0.21863276365152146
309,102,84,4,258.0,0.15,653,9,33,2025-06-14,Store,9.0,Completed,Apparel,Footwear,14,172.24,1032.0,688.96,343.03999999999996,0.33240310077519375
310,103,149,2,162.06,0.05,596,8,5,2024-03-01,Store,12.0,Completed,Beauty,Haircare,2,79.35,324.12,158.7,165.42000000000002,0.5103665309144761
311,104,118,3,237.18,0.30000000000000004,796,6,16,2024-03-11,Online,18.0,Completed,Sports,Fitness,6,171.23,711.54,513.6899999999999,197.85000000000002,0.2780588582511173
312,104,177,4,216.43,0.2,796,6,16,2024-03-11,Online,18.0,Completed,Beauty,Fragrance,1,115.27,865.72,461.08,404.64000000000004,0.4674028554266969
313,104,53,2,98.79,0.30000000000000004,796,6,16,2024-03-11,Online,18.0,Completed,Home,Decor,19,74.95,197.58,149.9,47.68000000000001,0.24131997165705033
314,104,130,1,112.99,0.25,796,6,16,2024-03-11,Online,18.0,Completed,Sports,Fitness,10,95.0,112.99,95.0,17.989999999999995,0.1592176298787503
315,104,111,1,206.34,0.2,796,6,16,2024-03-11,Online,18.0,Completed,Sports,Team Sports,5,177.73,206.34,177.73,28.610000000000014,0.13865464766889607
316,105,67,4,279.94,0.2,836,3,15,2025-12-22,Store,18.0,Cancelled,Home,Cleaning,9,196.8,1119.76,787.2,332.55999999999995,0.2969922126169893
317,105,119,4,110.57,0.25,836,3,15,2025-12-22,Store,18.0,Cancelled,Sports,Outdoor,6,72.41,442.28,289.64,152.64,0.3451207379940309
318,106,34,3,416.37,0.0,670,7,51,2025-06-17,Online,,Cancelled,Electronics,Laptops,24,202.07,1249.1100000000001,606.21,642.9000000000001,0.5146864567572111
319,106,89,1,133.92,0.0,670,7,51,2025-06-17,Online,,Cancelled,Apparel,Men,6,100.89,133.92,100.89,33.02999999999999,0.24663978494623648
320,107,137,1,59.71,0.1,747,3,82,2024-11-03,Mobile,4.0,Completed,Sports,Cycling,22,38.54,59.71,38.54,21.17,0.3545469770557696
